Label,Product Name,Brand,Price,Product Link,Skin Type,Skin Concerns,Image URL,Gender,Age
face-moisturisers,sustainable dermospa brazilian anti-ageing skin firming creme with spf 20 50g,lotus herbals,₹ 581,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-dermospa-brazilian-anti-ageing-skin-firming-creme-with-spf-20-50g/1920417/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1920417/2020/10/10/fe975c99-ba47-4a23-9e49-937edc1333461602273501452LotusHerbalsSustainableDermoSpaBrazilianAnti-AgeingSkinFirmi1.jpg",unisex,13+
face-moisturisers,unisex acne rescue cream - 30 ml,azani active care,₹ 399,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-unisex-acne-rescue-cream---30-ml/15322518/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322518/2021/8/31/91bc6345-0ab2-4474-bddc-1b30fb3ac7ae1630414569656FaceMoisturisers1.jpg",unisex,13+
face-moisturisers,sustainable youthrx anti ageing transforming creme spf 25,lotus herbals,₹ 116,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-youthrx-anti-ageing-transforming-creme-spf-25/11618788/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11618788/2020/10/10/195fc5ab-3729-4277-89e5-8a05abacd5131602271821322LotusHerbalsSustainableYOUTHRXAntiAgeingTransformingCremeSPF1.jpg",unisex,13+
face-moisturisers,jeju cherry blossom face lotion 100ml,innisfree,₹ 960,https://www.myntra.com/face-moisturisers/innisfree/innisfree-jeju-cherry-blossom-face-lotion-100ml/11611872/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11611872/2021/8/11/f17a5f7a-3dff-4406-950d-8e6e55b2eff91628659375107InnisfreeJejuCherryBlossomFaceLotion100ml1.jpg",unisex,13+
face-moisturisers,men set green tea face wash & superlight moisturizer,phy,₹ 800,https://www.myntra.com/face-moisturisers/phy/phy-men-set-green-tea-face-wash--superlight-moisturizer/15683134/buy,oily,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15683134/2021/10/5/afc2f2d5-0c11-40ab-99c2-2a3b486e9eb91633405457018MaskandPeelPlumWomenFaceSerumandGelPlumWomenKajalandEyeliner1.jpg",men,13+
face-moisturisers,bright years restorative sustainable overnight creme 50ml,plum,₹ 900,https://www.myntra.com/face-moisturisers/plum/plum-bright-years-restorative-sustainable-overnight-creme-50ml/9018293/buy,all,whiteheads,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9018293/2021/9/25/10211ca6-9675-4602-9b3a-5b9585cd14521632537658838PlumBrightYearsRestorativeSustainableOvernightCreme50ml1.jpg",unisex,13+
face-moisturisers,hello aloe vitamin e caring day sustainable moisturizer 60ml,plum,₹ 376,https://www.myntra.com/face-moisturisers/plum/plum-hello-aloe-vitamin-e-caring-day-sustainable-moisturizer-60ml/8904185/buy,dry,whiteheads,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8904185/2021/9/25/29f548ae-d292-4acd-b8b2-a11cca2f1a1a1632550901520-Plum-Hello-Aloe-Vitamin-E-Caring-Day-Sustainable-Moisturizer-1.jpg",unisex,13+
face-moisturisers,cell by cell age defying nuit for all skin types,dermafique,₹ 1039,https://www.myntra.com/face-moisturisers/dermafique/dermafique-cell-by-cell-age-defying-nuit-for-all-skin-types/10855178/buy,all,"whiteheads, wrinkles","https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/10855178/2021/9/28/60cf796e-1eeb-4b6b-9236-f4bea9bfcf051632827268487DermafiqueCellByCellAgeDefyingNuitForAllSkinTypes1.jpg",unisex,13+
face-moisturisers,set of day creme & night creme,lotus herbals,₹ 373,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-set-of-day-creme--night-creme/15060518/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15060518/2021/8/13/edbb7c2c-d45e-4633-8c28-3ef266fdd2f81628842884244HairSerumLotusHerbalsUnisexLipstickLotusHerbalsWomenHairOilL1.jpg",unisex,13+
face-moisturisers,bija trouble lotion 100ml,innisfree,₹ 880,https://www.myntra.com/face-moisturisers/innisfree/innisfree-bija-trouble-lotion-100ml/10858870/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10858870/2021/8/11/bd2e184b-cf5e-4de0-bf0e-ca1ffb9d8d131628671557510InnisfreeBijaTroubleLotion100ml1.jpg",unisex,13+
face-moisturisers,set of youthrx gineplex anti-ageing day creme & night creme,lotus herbals,₹ 923,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-set-of-youthrx-gineplex-anti-ageing-day-creme--night-creme/15060510/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15060510/2021/8/13/6434cbf0-fc4d-4388-b9a3-97c5390c7eec1628842885339HairSerumLotusHerbalsUnisexLipstickLotusHerbalsWomenHairOilL1.jpg",unisex,13+
face-moisturisers,replenish bxl cellular hydrating lotion 200 ml,biotique,₹ 412,https://www.myntra.com/face-moisturisers/biotique/biotique-replenish-bxl-cellular-hydrating-lotion-200-ml/1661458/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1661458/2021/8/11/b01e1f6f-1021-456b-bdd4-9810cb279d521628671585159BiotiqueReplenishBXLCellularHydratingLotion200ml1.jpg",unisex,13+
face-moisturisers,morning nectar lotion pack of 2,biotique,₹ 258,https://www.myntra.com/face-moisturisers/biotique/biotique-morning-nectar-lotion-pack-of-2/7037545/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7037545/2018/7/31/7a8bea3c-924d-4896-8e3c-ce3ce063dd6d1533027915625-Biotique-Unisex-Pack-of-2-Bio-Morning-Nectar-Flawless-Skin-Lotion-120-ml-4401533027915558-1.jpg",unisex,13+
face-moisturisers,sustainable women youthrx gineplex anti-ageing nourishing night creme 50 g,lotus herbals,₹ 471,https://www.myntra.com/face-moisturisers/lotus-herbals/lotus-herbals-sustainable-women-youthrx-gineplex-anti-ageing-nourishing-night-creme-50-g/11618774/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11618774/2020/10/10/1080f6f0-177c-4c1c-810b-b47db354e12d1602273925814LotusHerbalsSustainableWomenYouthRXGineplexAnti-AgeingNouris1.jpg",women,13+
face-moisturisers,men acno fight pimple clearing whitening cream 45 g,garnier,₹ 140,https://www.myntra.com/face-moisturisers/garnier/garnier-men-acno-fight-pimple-clearing-whitening-cream-45-g/7337801/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7337801/2018/12/19/742bc8f8-11ff-42c9-b197-364e63fe21231545206121310-Garnier-Men-Acno-Fight-Pimple-Clearing-Whitening-Cream-45-g--1.jpg",men,13+
face-moisturisers,unisex eladi hydrating ayurvedic face cream 25 g,kama ayurveda,₹ 895,https://www.myntra.com/face-moisturisers/kama-ayurveda/kama-ayurveda-unisex-eladi-hydrating-ayurvedic-face-cream-25-g/13831618/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13831618/2021/3/26/45bdc41f-2b54-424b-950e-4add6b4d829f1616742670613-KAMA-AYURVEDA-Unisex-Eladi-Hydrating-Ayurvedic-Face-Cream-25-1.jpg",unisex,13+
face-moisturisers,regenerist retinol 24 night facial moisturizer 50 g,olay,₹ 1999,https://www.myntra.com/face-moisturisers/olay/olay-regenerist-retinol-24-night-facial-moisturizer-50-g/13658922/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/2/12/ff464a4e-42e7-439d-91e3-dc7366fb28a31613120818099-1.jpg",unisex,13+
face-moisturisers,youth cream rejuvenating power peptide moisturizer 50 ml,glamglow,₹ 4990,https://www.myntra.com/face-moisturisers/glamglow/glamglow-youth-cream-rejuvenating-power-peptide-moisturizer-50-ml/14975976/buy,normal,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14975976/2021/10/5/ec03277a-47b1-4280-b047-a57a8cd032cc1633413311706-YOUTHCREAMRejuvenating-Power-Peptide-Moisturizer-71516334133-1.jpg",unisex,13+
face-moisturisers,women set of 2 skin naturals bb cream 30 g,garnier,₹ 252,https://www.myntra.com/face-moisturisers/garnier/garnier-women-set-of-2-skin-naturals-bb-cream-30-g/9350667/buy,normal,whiteheads,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9350667/2019/4/23/8e69f1aa-bff0-45a7-adf5-55589747a2551555999398764-Garnier-Women-Face-Moisturisers-9871555999398470-1.jpg",women,13+
face-moisturisers,women regenerist whip ultra lightweight face moisturiser 10g,olay,₹ 399,https://www.myntra.com/face-moisturisers/olay/olay-women-regenerist-whip-ultra-lightweight-face-moisturiser-10g/11318440/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11318440/2021/1/19/bbb6fec2-4871-4941-8b5f-2aeea6ccbde51611050158701-Olay-Women-Regenerist-Whip-Ultra-Lightweight-Face-Moisturise-1.jpg",women,13+
face-moisturisers,vitamin c face milk with peach for skin illumination 100 ml,mamaearth,₹ 404,https://www.myntra.com/face-moisturisers/mamaearth/mamaearth-vitamin-c-face-milk-with-peach-for-skin-illumination-100-ml/12411986/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12411986/2020/10/9/90a7525f-9580-4cbe-baf4-da83a6455e081602266875837MamaearthSkinIlluminationFaceMilkwithVitaminCPeach-100ml1.jpg",unisex,13+
face-moisturisers,blueberry rebalancing cream 50ml,innisfree,₹ 664,https://www.myntra.com/face-moisturisers/innisfree/innisfree-blueberry-rebalancing-cream-50ml/11611904/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11611904/2021/8/11/40699ea9-6b6e-4e42-9d05-ff2bbd5c53da1628671593356InnisfreeBlueberryRebalancingCream50ml1.jpg",unisex,13+
face-moisturisers,paris set of face wash & night cream,loreal,₹ 456,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-set-of-face-wash--night-cream/7763175/buy,all,"whiteheads, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7763175/2018/11/9/40c2c602-005e-4847-8e59-ac0bc7f5909c1541766790877-LOreal-Paris-Set-of-Face-Wash-and-Night-Cream-19415417667902-1.jpg",unisex,13+
face-moisturisers,facial kumkumadi night cream 30g,forest essentials,₹ 2225,https://www.myntra.com/face-moisturisers/forest-essentials/forest-essentials-facial-kumkumadi-night-cream-30g-/12443330/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12443330/2021/8/11/bd310389-9b84-4fdb-8b02-044c57cfb0051628671237032ForestEssentialsKumkumadiNightCream30gm1.jpg",unisex,13+
face-moisturisers,9 to 5 matte moist mattifying moisturiser with green tea- 50 g,lakme,₹ 244,https://www.myntra.com/face-moisturisers/lakme/-lakme-9-to-5-matte-moist-mattifying-moisturiser-with-green-tea--50-g/13698474/buy,normal,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13698474/2021/3/18/a27befef-7f4f-4ceb-9980-c3364545b6671616079490003-Lakme-Women-Face-Moisturisers-3521616079489267-1.jpg",unisex,13+
face-moisturisers,caffeine face moisturiser with coffee arabica & shea butter 50 g,the man company,₹ 247,https://www.myntra.com/face-moisturisers/the-man-company/the-man-company-caffeine-face-moisturiser-with-coffee-arabica--shea-butter-50-g/13082050/buy,all,"wrinkles, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/11/25/fe28b63d-1970-4fea-ad69-256b7782355b1606280998482-1.jpg",unisex,13+
face-moisturisers,pack of 2 1% retinol light weight anti-aging cream 60ml,azani active care,₹ 1054,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-pack-of-2-1-retinol-light-weight-anti-aging-cream-60ml/15322510/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322510/2021/8/31/54c3d16f-d452-4885-b097-50a1b85a49bc1630415359961AzaniActiveCare1RetinolCreamALightWeightAnti-AgingCream1.jpg",unisex,13+
face-moisturisers,regenerist whip uv spf 30 active moisturiser 50 ml,olay,₹ 1399,https://www.myntra.com/face-moisturisers/olay/olay-regenerist-whip-uv-spf-30-active-moisturiser-50-ml/11318444/buy,normal,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11318444/2021/8/11/001425f9-95df-4547-b608-7f7672c4f1fb1628659031535OlayRegeneristWhipUVSPF30ActiveMoisturiser50ml1.jpg",unisex,13+
face-moisturisers,daywear face moisturiser,estee lauder,₹ 3500,https://www.myntra.com/face-moisturisers/estee-lauder/estee-lauder-daywear-face-moisturiser/1895558/buy,normal,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1895558/2021/8/11/1d1cb277-d67a-47e6-afa6-22f0c86231ab1628671406251EsteeLauderDayWearFaceMoisturiser1.jpg",unisex,13+
face-moisturisers,women skin naturals sun control daily moisturiser spf 15 50 ml,garnier,₹ 138,https://www.myntra.com/face-moisturisers/garnier/garnier-women-skin-naturals-sun-control-daily-moisturiser-spf-15-50-ml/7085380/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7085380/2018/12/11/79d7cb40-b330-43de-9066-4c1206c642761544507351471-Garnier-Women-Face-Moisturisers-3041544507351360-1.jpg",women,13+
face-moisturisers,"face moisturiser for dark spot, acne scars, blemishes, redness",azani active care,₹ 1092,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-face-moisturiser-for-dark-spot-acne-scars-blemishes-redness/15322502/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322502/2021/8/31/c1213cf9-56c2-415a-9893-1d643990132c1630413983058FaceMoisturisers1.jpg",unisex,13+
face-moisturisers,carmesi acne spot corrector 10 ml,carmesi,₹ 269,https://www.myntra.com/face-moisturisers/carmesi/carmesi-acne-spot-corrector-10-ml/15103130/buy,all,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15103130/2021/8/11/d3ee92ef-8659-4883-adcd-475e0ac67b451628653614464CarmesiAcneSpotCorrector-10ml1.jpg",unisex,13+
face-moisturisers,women spf 30 regenerist advanced anti-ageing micro-sculpting cream moisturiser 50 g,olay,₹ 1189,https://www.myntra.com/face-moisturisers/olay/olay-women-spf-30-regenerist-advanced-anti-ageing-micro-sculpting-cream-moisturiser-50-g/10443756/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10443756/2021/8/11/735a7c2f-9cb2-4d39-8ec5-651b3546df141628669620746-Olay-Women-SPF-30-Regenerist-Advanced-Anti-Ageing-Micro-Scul-1.jpg",women,13+
face-moisturisers,unisex rose & honey herbal sustainable moisturizer 210 ml,khadi natural,₹ 132,https://www.myntra.com/face-moisturisers/khadi-natural/khadi-natural-unisex-rose--honey-herbal-sustainable-moisturizer-210-ml/10287867/buy,all,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10287867/2019/8/12/f5b94c78-13d0-4631-ae56-ca4bf8dca6571565607949564-Khadi-Natural-Unisex-Face-Moisturisers-5791565607949289-1.jpg",unisex,13+
face-moisturisers,skin balancing ultra-sheer daily defense spf 30 moisturizer face cream 60 ml,paulas choice,₹ 2376,https://www.myntra.com/face-moisturisers/paulas-choice/paulas-choice-skin-balancing-ultra-sheer-daily-defense-spf-30-moisturizer-face-cream-60-ml/13437230/buy,oily,redness,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/1/17/d698011c-b338-4581-8bfe-b58a4f06f5ce1610828102700-1.jpg",unisex,13+
face-moisturisers,the body shop vitamin e range sustainable tea tree oil for blemished skin 20 ml,the body shop,₹ 1058,https://www.myntra.com/face-moisturisers/the-body-shop/the-body-shop-vitamin-e-range-sustainable-tea-tree-oil-for-blemished-skin-20-ml/11857518/buy,normal,acne,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11857518/2021/2/11/1554dfbc-ad42-44e4-957a-97455e41738a1613030748862THEBODYSHOPUnisexGreenSustainableTeaTreeOil20ml1.jpg",unisex,13+
face-moisturisers,paris women revitalift laser x3 day cream 50ml,loreal,₹ 1400,https://www.myntra.com/face-moisturisers/loreal/loreal-paris-women-revitalift-laser-x3-day-cream-50ml/236320/buy,normal,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/236320/2018/3/22/11521709002332-LOreal-Paris-Revitalift-Laser-x3-Anti-Ageing-Cream-4561521709002266-1.jpg",women,13+
face-moisturisers,night treatment cream sandalwood & saffron 50g,forest essentials,₹ 2895,https://www.myntra.com/face-moisturisers/forest-essentials/forest-essentials-night-treatment-cream-sandalwood--saffron-50g-/12529728/buy,dry,wrinkles,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12529728/2021/8/11/de84e3f6-ca02-44bf-a211-7189842a0ee91628671688221ForestEssentialsSandalwoodSaffronNightTreatmentFaceCream50g1.jpg",unisex,13+
face-moisturisers,pack of 2 10% azelaic acid booster face cream,azani active care,₹ 678,https://www.myntra.com/face-moisturisers/azani-active-care/azani-active-care-pack-of-2-10-azelaic-acid-booster-face-cream/15322522/buy,all,"acne, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322522/2021/8/31/55315b79-058a-4e2d-9d17-e96e3bbe4b291630414050526FaceMoisturisers1.jpg",unisex,13+
face-moisturisers,rapid wrinkle repair night moisturizer - 29 ml,neutrogena,₹ 1250,https://www.myntra.com/face-moisturisers/neutrogena/neutrogena-rapid-wrinkle-repair-night-moisturizer---29-ml/2427948/buy,all,"wrinkles, dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2427948/2021/8/11/9261d148-53b5-46a1-96a5-c7ae7b0f73271628671612293NeutrogenaRapidWrinkleRepairNightMoisturizer-29ml1.jpg",unisex,13+
face-moisturisers,set of 2 night cremes,lotus herbals,₹ 468,https://www.myntra.com/face-moisturisers/lotus-herbals/-lotus-herbals-set-of-2-night-cremes/15060544/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15060544/2021/8/13/7b44f2c4-f41d-42fe-a0dc-97f63b56c2441628842873257HairSerumLotusHerbalsUnisexLipstickLotusHerbalsWomenHairOilL1.jpg",unisex,13+
face-moisturisers,multani mitti & coco butter skin brightening cream 50 g,the man company,₹ 503,https://www.myntra.com/face-moisturisers/the-man-company/the-man-company-multani-mitti--coco-butter-skin-brightening-cream-50-g/8191737/buy,all,"acne, redness","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8191737/2020/9/9/0fc1c68a-5367-4651-95bc-3ffe16b3f0351599659458562-THE-MAN-COMPANY-Multani-Mitti--Coco-Butter-Skin-Brightening--1.jpg",unisex,13+
face-moisturisers,pearl radiance anti-pigmentation face cream 120 g,bioayurveda,₹ 500,https://www.myntra.com/face-moisturisers/bioayurveda/bioayurveda-pearl-radiance-anti-pigmentation-face-cream-120-g/15444666/buy,all,redness,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15444666/2021/9/13/a095dfd1-7d04-4e19-b139-f2ade17caef91631539479050FaceMoisturisers1.jpg",unisex,13+
face-moisturisers,drops of light sustainable brightening day cream 50 ml,the body shop,₹ 1865,https://www.myntra.com/face-moisturisers/the-body-shop/the-body-shop-drops-of-light-sustainable-brightening-day-cream-50-ml/1677315/buy,all,dark spots,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1677315/2021/8/11/a606a7b3-9aa1-4bda-b0fd-10834c328a071628671524959THEBODYSHOPDropsofLightSustainableBrighteningDayCream50ml1.jpg",unisex,13+
